ID,Fecha de publicación,Título de la clase,Descripción,Autor citado
82,1/8/2022,Las transformaciones en las ideologías de la escolarización en los diferentes niveles del sistema educativo,"En esta segunda clase, vamos a alejarnos temporariamente del curriculum de formación docente inicial para centrarnos en los currículos de los niveles escolares para los que prepara la formación docente. En la clase 1 se sustentó una hipótesis: esta situación de cambio estructural del curriculum es propia de la Educación Superior. En esta clase, analizaremos que, en cambio, los niveles Inicial, Primario y Secundario: se caracterizan por una notoria estabilidad de sus respectivas estructuras curriculares.
¿Por qué les proponemos este recorrido por los currículos de los niveles Inicial, Primario y Secundario? Porque, para poder preparar a futuros maestros/as y profesores, es necesario comprender la lógica curricular del sistema escolar en el que habrán de desempeñarse. Como veremos, esa lógica tiene mucho para decir acerca de qué se requiere para formar futuros maestros/as y profesores. Presentaremos la categoría ideologías de la escolarización y, a partir de ella, analizaremos el sentido de las transformaciones en las definiciones curriculares en cada uno de los niveles de la educación obligatoria, y reflexionaremos en torno a los posibles efectos de estas transformaciones sobre la formación docente inicial.",Malajovich
82,1/8/2022,Las transformaciones en las ideologías de la escolarización en los diferentes niveles del sistema educativo,"En esta segunda clase, vamos a alejarnos temporariamente del curriculum de formación docente inicial para centrarnos en los currículos de los niveles escolares para los que prepara la formación docente. En la clase 1 se sustentó una hipótesis: esta situación de cambio estructural del curriculum es propia de la Educación Superior. En esta clase, analizaremos que, en cambio, los niveles Inicial, Primario y Secundario: se caracterizan por una notoria estabilidad de sus respectivas estructuras curriculares.
¿Por qué les proponemos este recorrido por los currículos de los niveles Inicial, Primario y Secundario? Porque, para poder preparar a futuros maestros/as y profesores, es necesario comprender la lógica curricular del sistema escolar en el que habrán de desempeñarse. Como veremos, esa lógica tiene mucho para decir acerca de qué se requiere para formar futuros maestros/as y profesores. Presentaremos la categoría ideologías de la escolarización y, a partir de ella, analizaremos el sentido de las transformaciones en las definiciones curriculares en cada uno de los niveles de la educación obligatoria, y reflexionaremos en torno a los posibles efectos de estas transformaciones sobre la formación docente inicial.",Montero Mesa
82,1/8/2022,Las transformaciones en las ideologías de la escolarización en los diferentes niveles del sistema educativo,"En esta segunda clase, vamos a alejarnos temporariamente del curriculum de formación docente inicial para centrarnos en los currículos de los niveles escolares para los que prepara la formación docente. En la clase 1 se sustentó una hipótesis: esta situación de cambio estructural del curriculum es propia de la Educación Superior. En esta clase, analizaremos que, en cambio, los niveles Inicial, Primario y Secundario: se caracterizan por una notoria estabilidad de sus respectivas estructuras curriculares.
¿Por qué les proponemos este recorrido por los currículos de los niveles Inicial, Primario y Secundario? Porque, para poder preparar a futuros maestros/as y profesores, es necesario comprender la lógica curricular del sistema escolar en el que habrán de desempeñarse. Como veremos, esa lógica tiene mucho para decir acerca de qué se requiere para formar futuros maestros/as y profesores. Presentaremos la categoría ideologías de la escolarización y, a partir de ella, analizaremos el sentido de las transformaciones en las definiciones curriculares en cada uno de los niveles de la educación obligatoria, y reflexionaremos en torno a los posibles efectos de estas transformaciones sobre la formación docente inicial.",Peña Rincón
82,1/8/2022,Las transformaciones en las ideologías de la escolarización en los diferentes niveles del sistema educativo,"En esta segunda clase, vamos a alejarnos temporariamente del curriculum de formación docente inicial para centrarnos en los currículos de los niveles escolares para los que prepara la formación docente. En la clase 1 se sustentó una hipótesis: esta situación de cambio estructural del curriculum es propia de la Educación Superior. En esta clase, analizaremos que, en cambio, los niveles Inicial, Primario y Secundario: se caracterizan por una notoria estabilidad de sus respectivas estructuras curriculares.
¿Por qué les proponemos este recorrido por los currículos de los niveles Inicial, Primario y Secundario? Porque, para poder preparar a futuros maestros/as y profesores, es necesario comprender la lógica curricular del sistema escolar en el que habrán de desempeñarse. Como veremos, esa lógica tiene mucho para decir acerca de qué se requiere para formar futuros maestros/as y profesores. Presentaremos la categoría ideologías de la escolarización y, a partir de ella, analizaremos el sentido de las transformaciones en las definiciones curriculares en cada uno de los niveles de la educación obligatoria, y reflexionaremos en torno a los posibles efectos de estas transformaciones sobre la formación docente inicial.",Peretti
82,1/8/2022,Las transformaciones en las ideologías de la escolarización en los diferentes niveles del sistema educativo,"En esta segunda clase, vamos a alejarnos temporariamente del curriculum de formación docente inicial para centrarnos en los currículos de los niveles escolares para los que prepara la formación docente. En la clase 1 se sustentó una hipótesis: esta situación de cambio estructural del curriculum es propia de la Educación Superior. En esta clase, analizaremos que, en cambio, los niveles Inicial, Primario y Secundario: se caracterizan por una notoria estabilidad de sus respectivas estructuras curriculares.
¿Por qué les proponemos este recorrido por los currículos de los niveles Inicial, Primario y Secundario? Porque, para poder preparar a futuros maestros/as y profesores, es necesario comprender la lógica curricular del sistema escolar en el que habrán de desempeñarse. Como veremos, esa lógica tiene mucho para decir acerca de qué se requiere para formar futuros maestros/as y profesores. Presentaremos la categoría ideologías de la escolarización y, a partir de ella, analizaremos el sentido de las transformaciones en las definiciones curriculares en cada uno de los niveles de la educación obligatoria, y reflexionaremos en torno a los posibles efectos de estas transformaciones sobre la formación docente inicial.",Pineau
82,1/8/2022,Las transformaciones en las ideologías de la escolarización en los diferentes niveles del sistema educativo,"En esta segunda clase, vamos a alejarnos temporariamente del curriculum de formación docente inicial para centrarnos en los currículos de los niveles escolares para los que prepara la formación docente. En la clase 1 se sustentó una hipótesis: esta situación de cambio estructural del curriculum es propia de la Educación Superior. En esta clase, analizaremos que, en cambio, los niveles Inicial, Primario y Secundario: se caracterizan por una notoria estabilidad de sus respectivas estructuras curriculares.
¿Por qué les proponemos este recorrido por los currículos de los niveles Inicial, Primario y Secundario? Porque, para poder preparar a futuros maestros/as y profesores, es necesario comprender la lógica curricular del sistema escolar en el que habrán de desempeñarse. Como veremos, esa lógica tiene mucho para decir acerca de qué se requiere para formar futuros maestros/as y profesores. Presentaremos la categoría ideologías de la escolarización y, a partir de ella, analizaremos el sentido de las transformaciones en las definiciones curriculares en cada uno de los niveles de la educación obligatoria, y reflexionaremos en torno a los posibles efectos de estas transformaciones sobre la formación docente inicial.",Silva
82,1/8/2022,Las transformaciones en las ideologías de la escolarización en los diferentes niveles del sistema educativo,"En esta segunda clase, vamos a alejarnos temporariamente del curriculum de formación docente inicial para centrarnos en los currículos de los niveles escolares para los que prepara la formación docente. En la clase 1 se sustentó una hipótesis: esta situación de cambio estructural del curriculum es propia de la Educación Superior. En esta clase, analizaremos que, en cambio, los niveles Inicial, Primario y Secundario: se caracterizan por una notoria estabilidad de sus respectivas estructuras curriculares.
¿Por qué les proponemos este recorrido por los currículos de los niveles Inicial, Primario y Secundario? Porque, para poder preparar a futuros maestros/as y profesores, es necesario comprender la lógica curricular del sistema escolar en el que habrán de desempeñarse. Como veremos, esa lógica tiene mucho para decir acerca de qué se requiere para formar futuros maestros/as y profesores. Presentaremos la categoría ideologías de la escolarización y, a partir de ella, analizaremos el sentido de las transformaciones en las definiciones curriculares en cada uno de los niveles de la educación obligatoria, y reflexionaremos en torno a los posibles efectos de estas transformaciones sobre la formación docente inicial.",Terigi
82,1/8/2022,Las transformaciones en las ideologías de la escolarización en los diferentes niveles del sistema educativo,"En esta segunda clase, vamos a alejarnos temporariamente del curriculum de formación docente inicial para centrarnos en los currículos de los niveles escolares para los que prepara la formación docente. En la clase 1 se sustentó una hipótesis: esta situación de cambio estructural del curriculum es propia de la Educación Superior. En esta clase, analizaremos que, en cambio, los niveles Inicial, Primario y Secundario: se caracterizan por una notoria estabilidad de sus respectivas estructuras curriculares.
¿Por qué les proponemos este recorrido por los currículos de los niveles Inicial, Primario y Secundario? Porque, para poder preparar a futuros maestros/as y profesores, es necesario comprender la lógica curricular del sistema escolar en el que habrán de desempeñarse. Como veremos, esa lógica tiene mucho para decir acerca de qué se requiere para formar futuros maestros/as y profesores. Presentaremos la categoría ideologías de la escolarización y, a partir de ella, analizaremos el sentido de las transformaciones en las definiciones curriculares en cada uno de los niveles de la educación obligatoria, y reflexionaremos en torno a los posibles efectos de estas transformaciones sobre la formación docente inicial.",Zabalza
83,31/8/2022,Apología de la técnica (una cuestión pública),"En este bloque, trataremos de dar cuenta de los aspectos técnicos básicos y necesarios para poder diseñar un contenido digital de calidad, que podremos emplear en nuestras clases, tanto virtuales como presenciales mediadas por tecnologías. Usaremos imágenes, audios, videos y páginas HTML para poder aprender a crear nuestro contenido educativo digital.",Sandrone
83,31/8/2022,Apología de la técnica (una cuestión pública),"En este bloque, trataremos de dar cuenta de los aspectos técnicos básicos y necesarios para poder diseñar un contenido digital de calidad, que podremos emplear en nuestras clases, tanto virtuales como presenciales mediadas por tecnologías. Usaremos imágenes, audios, videos y páginas HTML para poder aprender a crear nuestro contenido educativo digital.",Levis
84,1/5/2022,Macro y microhabilidades en la enseñanza del idioma inglés,"En esta (clase), abordaremos el desarrollo de las macro y microhabilidades en la enseñanza del idioma inglés (skills and subskills).
En las prácticas discursivas de la lengua inglesa en el contexto del aula, los estudiantes usan no solo los recursos lingüísticos desarrollados durante el aprendizaje de la lengua meta (como las que se presentaron en la clase anterior), sino que además emplean estrategias vinculadas con las habilidades lingüísticas (escuchar, hablar, leer y escribir).",Harmer
84,1/5/2022,Macro y microhabilidades en la enseñanza del idioma inglés,"En esta (clase), abordaremos el desarrollo de las macro y microhabilidades en la enseñanza del idioma inglés (skills and subskills).
En las prácticas discursivas de la lengua inglesa en el contexto del aula, los estudiantes usan no solo los recursos lingüísticos desarrollados durante el aprendizaje de la lengua meta (como las que se presentaron en la clase anterior), sino que además emplean estrategias vinculadas con las habilidades lingüísticas (escuchar, hablar, leer y escribir).",Anderson
84,1/5/2022,Macro y microhabilidades en la enseñanza del idioma inglés,"En esta (clase), abordaremos el desarrollo de las macro y microhabilidades en la enseñanza del idioma inglés (skills and subskills).
En las prácticas discursivas de la lengua inglesa en el contexto del aula, los estudiantes usan no solo los recursos lingüísticos desarrollados durante el aprendizaje de la lengua meta (como las que se presentaron en la clase anterior), sino que además emplean estrategias vinculadas con las habilidades lingüísticas (escuchar, hablar, leer y escribir).",Dendrinos
84,1/5/2022,Macro y microhabilidades en la enseñanza del idioma inglés,"En esta (clase), abordaremos el desarrollo de las macro y microhabilidades en la enseñanza del idioma inglés (skills and subskills).
En las prácticas discursivas de la lengua inglesa en el contexto del aula, los estudiantes usan no solo los recursos lingüísticos desarrollados durante el aprendizaje de la lengua meta (como las que se presentaron en la clase anterior), sino que además emplean estrategias vinculadas con las habilidades lingüísticas (escuchar, hablar, leer y escribir).",Kurniasih
85,1/5/2022,Materiales educativos en la clase de inglés,"En esta clase, haremos foco en los diferentes materiales educativos que podemos utilizar para cumplir con los objetivos de la planificación, en función de los enfoques y métodos elegidos.
Cuando hablamos de materiales educativos hacemos referencia a un recurso que utilizamos para facilitar el aprendizaje de la lengua.
Un material educativo es una herramienta que utilizamos para  acompañar el aprendizaje de la lengua, un soporte para trabajar lo lingüístico, lo pragmático, lo intercultural y para cumplir así los objetivos de la clase.
En principio, y a modo de ingreso al tema, podemos afirmar que los materiales educativos, para ser utilizados, deben cumplir ciertos requisitos: estar disponibles; ser versátiles, reutilizables, inclusivos; que contemplen los protocolos de accesibilidad y que resulten de algún modo motivadores.",Tomlinson
85,1/5/2022,Materiales educativos en la clase de inglés,"En esta clase, haremos foco en los diferentes materiales educativos que podemos utilizar para cumplir con los objetivos de la planificación, en función de los enfoques y métodos elegidos.
Cuando hablamos de materiales educativos hacemos referencia a un recurso que utilizamos para facilitar el aprendizaje de la lengua.
Un material educativo es una herramienta que utilizamos para  acompañar el aprendizaje de la lengua, un soporte para trabajar lo lingüístico, lo pragmático, lo intercultural y para cumplir así los objetivos de la clase.
En principio, y a modo de ingreso al tema, podemos afirmar que los materiales educativos, para ser utilizados, deben cumplir ciertos requisitos: estar disponibles; ser versátiles, reutilizables, inclusivos; que contemplen los protocolos de accesibilidad y que resulten de algún modo motivadores.",Beacon
85,1/5/2022,Materiales educativos en la clase de inglés,"En esta clase, haremos foco en los diferentes materiales educativos que podemos utilizar para cumplir con los objetivos de la planificación, en función de los enfoques y métodos elegidos.
Cuando hablamos de materiales educativos hacemos referencia a un recurso que utilizamos para facilitar el aprendizaje de la lengua.
Un material educativo es una herramienta que utilizamos para  acompañar el aprendizaje de la lengua, un soporte para trabajar lo lingüístico, lo pragmático, lo intercultural y para cumplir así los objetivos de la clase.
En principio, y a modo de ingreso al tema, podemos afirmar que los materiales educativos, para ser utilizados, deben cumplir ciertos requisitos: estar disponibles; ser versátiles, reutilizables, inclusivos; que contemplen los protocolos de accesibilidad y que resulten de algún modo motivadores.",Cendoya
85,1/5/2022,Materiales educativos en la clase de inglés,"En esta clase, haremos foco en los diferentes materiales educativos que podemos utilizar para cumplir con los objetivos de la planificación, en función de los enfoques y métodos elegidos.
Cuando hablamos de materiales educativos hacemos referencia a un recurso que utilizamos para facilitar el aprendizaje de la lengua.
Un material educativo es una herramienta que utilizamos para  acompañar el aprendizaje de la lengua, un soporte para trabajar lo lingüístico, lo pragmático, lo intercultural y para cumplir así los objetivos de la clase.
En principio, y a modo de ingreso al tema, podemos afirmar que los materiales educativos, para ser utilizados, deben cumplir ciertos requisitos: estar disponibles; ser versátiles, reutilizables, inclusivos; que contemplen los protocolos de accesibilidad y que resulten de algún modo motivadores.",Rubdy
86,31/8/2022,Imágenes,Archivos de imagen,Montero
87,31/8/2022,Audio,"Esta clase se ha configurado como si fuera una lista de reproducción de archivos de audio. Jugamos a darle aquella forma a ese repertorio de contenidos y aspectos que nos interesa trabajar sobre esta pieza. Si bien no todas las pistas son audios (porque necesitamos de otros lenguajes), cada una invita a explorar y adentrarse en dimensiones y detalles técnicos necesarios para aprender.",Solano Fernández y Sanchez Vera
88,31/8/2022,Video,Esta clase se ha configurado como si fuera una página web o plataforma de distribución de videos. Cada video aquí presentado responde a una puerta de entrada a los contenidos por desarrollar.,Basogain
88,31/8/2022,Video,Esta clase se ha configurado como si fuera una página web o plataforma de distribución de videos. Cada video aquí presentado responde a una puerta de entrada a los contenidos por desarrollar.,Ruiz Torres
89,31/8/2022,Lenguaje de texto,"Pensemos un poco cómo trabaja una computadora y cómo interactuamos con ella. En instancias anteriores, planteamos que las computadoras solamente entienden el procesamiento de ceros y unos a enormes velocidades y en grandes cantidades (miles de millones de ceros y unos hacen un programa). Como los programadores pronto se dieron cuenta de la incomodidad de escribir directamente esos ceros y unos en la computadora, idearon formas de agrupar grandes cantidades de código binario dentro de “conceptos” que fueran más fáciles de entender para los humanos. Así, nacieron los lenguajes de programación; más adelante, surgió el lenguaje de “marcación” HTML (luego veremos las sutiles diferencias entre unos y otros).",Ferrer
90,5/10/2022,Reglas del juego: soberanía tecnológica,"Pensar la dimensión ética y política del uso de software como herramienta educativa es parte de nuestro rol como educadores. Cada vez que seleccionamos una herramienta para nuestras clases, estamos posicionándonos no solo como curadores del uso de dicha herramienta, sino que debemos pensar en su implementación integral dentro del aula, cómo afectará la formación de nuestros estudiantes, cuál es el “costo real” de su utilización con respecto a la entrega de datos privados a empresas, la dependencia tecnológica, la obsolescencia programada por parte de los proveedores de soluciones técnicas, entre otras cuestiones.",Bordignon
90,5/10/2022,Reglas del juego: soberanía tecnológica,"Pensar la dimensión ética y política del uso de software como herramienta educativa es parte de nuestro rol como educadores. Cada vez que seleccionamos una herramienta para nuestras clases, estamos posicionándonos no solo como curadores del uso de dicha herramienta, sino que debemos pensar en su implementación integral dentro del aula, cómo afectará la formación de nuestros estudiantes, cuál es el “costo real” de su utilización con respecto a la entrega de datos privados a empresas, la dependencia tecnológica, la obsolescencia programada por parte de los proveedores de soluciones técnicas, entre otras cuestiones.",Bordone
90,5/10/2022,Reglas del juego: soberanía tecnológica,"Pensar la dimensión ética y política del uso de software como herramienta educativa es parte de nuestro rol como educadores. Cada vez que seleccionamos una herramienta para nuestras clases, estamos posicionándonos no solo como curadores del uso de dicha herramienta, sino que debemos pensar en su implementación integral dentro del aula, cómo afectará la formación de nuestros estudiantes, cuál es el “costo real” de su utilización con respecto a la entrega de datos privados a empresas, la dependencia tecnológica, la obsolescencia programada por parte de los proveedores de soluciones técnicas, entre otras cuestiones.",Haché
91,5/10/2022,Reglas del juego: software libre,"El software libre es un movimiento que comenzó en 1983 cuando Richard Stallman anunció el proyecto GNU, en contraposición con la aparición de monopolios artificiales en el desarrollo de software. Se podría decir que la meta del movimiento fue dar libertad a los usuarios de programas de computadoras reemplazando el software con términos de licencias restrictivas (software privativo) por una alternativa libre. ",Cross
91,5/10/2022,Reglas del juego: software libre,"El software libre es un movimiento que comenzó en 1983 cuando Richard Stallman anunció el proyecto GNU, en contraposición con la aparición de monopolios artificiales en el desarrollo de software. Se podría decir que la meta del movimiento fue dar libertad a los usuarios de programas de computadoras reemplazando el software con términos de licencias restrictivas (software privativo) por una alternativa libre. ",Stallman
91,5/10/2022,Reglas del juego: software libre,"El software libre es un movimiento que comenzó en 1983 cuando Richard Stallman anunció el proyecto GNU, en contraposición con la aparición de monopolios artificiales en el desarrollo de software. Se podría decir que la meta del movimiento fue dar libertad a los usuarios de programas de computadoras reemplazando el software con términos de licencias restrictivas (software privativo) por una alternativa libre. ",Dell y Bernabé
92,5/10/2022,Reglas del juego: licencias libres,"Hablamos sobre el software libre y su importancia en la educación para fomentar el desarrollo desde las comunidades para las comunidades, su ventaja a la hora de independizarnos y de permitirnos tener una mirada soberana sobre nuestras herramientas tecnológicas. El problema se da que no solo tenemos que disponer de nuestras herramientas técnicas; además, debemos poder contar con herramientas legales que nos permitan trabajar en un mundo atravesado por leyes y derechos de autor.",Couto
92,5/10/2022,Reglas del juego: licencias libres,"Hablamos sobre el software libre y su importancia en la educación para fomentar el desarrollo desde las comunidades para las comunidades, su ventaja a la hora de independizarnos y de permitirnos tener una mirada soberana sobre nuestras herramientas tecnológicas. El problema se da que no solo tenemos que disponer de nuestras herramientas técnicas; además, debemos poder contar con herramientas legales que nos permitan trabajar en un mundo atravesado por leyes y derechos de autor.",Pagola
92,5/10/2022,Reglas del juego: licencias libres,"Hablamos sobre el software libre y su importancia en la educación para fomentar el desarrollo desde las comunidades para las comunidades, su ventaja a la hora de independizarnos y de permitirnos tener una mirada soberana sobre nuestras herramientas tecnológicas. El problema se da que no solo tenemos que disponer de nuestras herramientas técnicas; además, debemos poder contar con herramientas legales que nos permitan trabajar en un mundo atravesado por leyes y derechos de autor.",Heidel
93,1/8/2022,The place of english in secondary education,"Any teacher-training programme designed to prepare future teachers of English as a foreign language (EFL) requires that assumptions, concepts and topics central to the field are discussed, problematised, and debated thoroughly. This sometimes means throwing doubt on some core beliefs and revisiting understandings that have been taken as established truths for a long time [...] Mostly, it demands that we work on the defamiliarisation of common sense assumptions about second or foreign language teaching and learning and take a hard look at views once prevalent. An example of this would be that —in order to be a good English teacher— we have to know the language-culture inside out, to have first-hand experience of it and, therefore, a period living abroad in an English-speaking country is mandatory. Above all, it calls for a critical review of what the role of English is in the high school curriculum and who or what is included or excluded in its teaching.",Doyé
93,1/8/2022,The place of english in secondary education,"Any teacher-training programme designed to prepare future teachers of English as a foreign language (EFL) requires that assumptions, concepts and topics central to the field are discussed, problematised, and debated thoroughly. This sometimes means throwing doubt on some core beliefs and revisiting understandings that have been taken as established truths for a long time [...] Mostly, it demands that we work on the defamiliarisation of common sense assumptions about second or foreign language teaching and learning and take a hard look at views once prevalent. An example of this would be that —in order to be a good English teacher— we have to know the language-culture inside out, to have first-hand experience of it and, therefore, a period living abroad in an English-speaking country is mandatory. Above all, it calls for a critical review of what the role of English is in the high school curriculum and who or what is included or excluded in its teaching.",Crystal
94,5/10/2022,Reglas del juego: recursos educativos abiertos,"Hablar de recursos educativos abiertos implica hacer mención a la reutilización de contenidos ya creados por nosotros o por otras personas, práctica que es extremadamente común en el ámbito educativo cuando, como curadores de contenidos, los docentes tomamos información de distintas fuentes (algunas propias, otras de internet, por ejemplo) para crear nuestras clases o documentos para compartir con nuestros estudiantes.",Pagola
94,5/10/2022,Reglas del juego: recursos educativos abiertos,"Hablar de recursos educativos abiertos implica hacer mención a la reutilización de contenidos ya creados por nosotros o por otras personas, práctica que es extremadamente común en el ámbito educativo cuando, como curadores de contenidos, los docentes tomamos información de distintas fuentes (algunas propias, otras de internet, por ejemplo) para crear nuestras clases o documentos para compartir con nuestros estudiantes.",Da Porta
94,5/10/2022,Reglas del juego: recursos educativos abiertos,"Hablar de recursos educativos abiertos implica hacer mención a la reutilización de contenidos ya creados por nosotros o por otras personas, práctica que es extremadamente común en el ámbito educativo cuando, como curadores de contenidos, los docentes tomamos información de distintas fuentes (algunas propias, otras de internet, por ejemplo) para crear nuestras clases o documentos para compartir con nuestros estudiantes.",Sanz
95,1/3/2022,¿Qué enseñamos sobre biología en el Secundario?,"En esta clase se propone abordar el diálogo entre la didáctica de las ciencias con las necesidades de los diferentes contextos donde se desarrollan las prácticas educativas. Para lograrlo, se invita a cuestionar y repensar las nociones científicas tradicionales y los diseños didáctico-pedagógicos que se ofrecen en las aulas. Esta mirada renovada posibilitará descubrir particularidades de los ámbitos en donde tiene lugar la enseñanza, que permiten complejizar y enriquecer dichos conceptos, como así también descubrir otros enfoques y sentidos de los contenidos y su enseñanza.",Sanmartí
95,1/3/2022,¿Qué enseñamos sobre biología en el Secundario?,"En esta clase se propone abordar el diálogo entre la didáctica de las ciencias con las necesidades de los diferentes contextos donde se desarrollan las prácticas educativas. Para lograrlo, se invita a cuestionar y repensar las nociones científicas tradicionales y los diseños didáctico-pedagógicos que se ofrecen en las aulas. Esta mirada renovada posibilitará descubrir particularidades de los ámbitos en donde tiene lugar la enseñanza, que permiten complejizar y enriquecer dichos conceptos, como así también descubrir otros enfoques y sentidos de los contenidos y su enseñanza.",García
95,1/3/2022,¿Qué enseñamos sobre biología en el Secundario?,"En esta clase se propone abordar el diálogo entre la didáctica de las ciencias con las necesidades de los diferentes contextos donde se desarrollan las prácticas educativas. Para lograrlo, se invita a cuestionar y repensar las nociones científicas tradicionales y los diseños didáctico-pedagógicos que se ofrecen en las aulas. Esta mirada renovada posibilitará descubrir particularidades de los ámbitos en donde tiene lugar la enseñanza, que permiten complejizar y enriquecer dichos conceptos, como así también descubrir otros enfoques y sentidos de los contenidos y su enseñanza.",Morin
95,1/3/2022,¿Qué enseñamos sobre biología en el Secundario?,"En esta clase se propone abordar el diálogo entre la didáctica de las ciencias con las necesidades de los diferentes contextos donde se desarrollan las prácticas educativas. Para lograrlo, se invita a cuestionar y repensar las nociones científicas tradicionales y los diseños didáctico-pedagógicos que se ofrecen en las aulas. Esta mirada renovada posibilitará descubrir particularidades de los ámbitos en donde tiene lugar la enseñanza, que permiten complejizar y enriquecer dichos conceptos, como así también descubrir otros enfoques y sentidos de los contenidos y su enseñanza.",Rivarosa
95,1/3/2022,¿Qué enseñamos sobre biología en el Secundario?,"En esta clase se propone abordar el diálogo entre la didáctica de las ciencias con las necesidades de los diferentes contextos donde se desarrollan las prácticas educativas. Para lograrlo, se invita a cuestionar y repensar las nociones científicas tradicionales y los diseños didáctico-pedagógicos que se ofrecen en las aulas. Esta mirada renovada posibilitará descubrir particularidades de los ámbitos en donde tiene lugar la enseñanza, que permiten complejizar y enriquecer dichos conceptos, como así también descubrir otros enfoques y sentidos de los contenidos y su enseñanza.",De Longhi
95,1/3/2022,¿Qué enseñamos sobre biología en el Secundario?,"En esta clase se propone abordar el diálogo entre la didáctica de las ciencias con las necesidades de los diferentes contextos donde se desarrollan las prácticas educativas. Para lograrlo, se invita a cuestionar y repensar las nociones científicas tradicionales y los diseños didáctico-pedagógicos que se ofrecen en las aulas. Esta mirada renovada posibilitará descubrir particularidades de los ámbitos en donde tiene lugar la enseñanza, que permiten complejizar y enriquecer dichos conceptos, como así también descubrir otros enfoques y sentidos de los contenidos y su enseñanza.",Wenger
96,1/3/2022,Imágenes y concepciones sobre las ciencias biológicas,"Con el objetivo de poner en tensión las nociones sobre las ciencias que se transmiten en las prácticas de enseñanza, en esta clase se abordan algunos aspectos sobre las metodologías del área de la biología. Se propone el análisis de distintos recursos audiovisuales que pueden incorporarse para la enseñanza de la biología y algunos criterios de curaduría para seleccionarlos. Este análisis resulta fundamental, dado que los recursos llevados a las aulas son representaciones de valor conceptual y explicativo que condicionan lo que se entiende sobre los conocimientos científicos, como así también el accionar como docentes. Por ello, se propone considerar qué imagen de la biología se presenta en las clases, a veces sin notarlo siquiera.",Adúriz-Bravo
96,1/3/2022,Imágenes y concepciones sobre las ciencias biológicas,"Con el objetivo de poner en tensión las nociones sobre las ciencias que se transmiten en las prácticas de enseñanza, en esta clase se abordan algunos aspectos sobre las metodologías del área de la biología. Se propone el análisis de distintos recursos audiovisuales que pueden incorporarse para la enseñanza de la biología y algunos criterios de curaduría para seleccionarlos. Este análisis resulta fundamental, dado que los recursos llevados a las aulas son representaciones de valor conceptual y explicativo que condicionan lo que se entiende sobre los conocimientos científicos, como así también el accionar como docentes. Por ello, se propone considerar qué imagen de la biología se presenta en las clases, a veces sin notarlo siquiera.",Schnek
96,1/3/2022,Imágenes y concepciones sobre las ciencias biológicas,"Con el objetivo de poner en tensión las nociones sobre las ciencias que se transmiten en las prácticas de enseñanza, en esta clase se abordan algunos aspectos sobre las metodologías del área de la biología. Se propone el análisis de distintos recursos audiovisuales que pueden incorporarse para la enseñanza de la biología y algunos criterios de curaduría para seleccionarlos. Este análisis resulta fundamental, dado que los recursos llevados a las aulas son representaciones de valor conceptual y explicativo que condicionan lo que se entiende sobre los conocimientos científicos, como así también el accionar como docentes. Por ello, se propone considerar qué imagen de la biología se presenta en las clases, a veces sin notarlo siquiera.",Mayr
96,1/3/2022,Imágenes y concepciones sobre las ciencias biológicas,"Con el objetivo de poner en tensión las nociones sobre las ciencias que se transmiten en las prácticas de enseñanza, en esta clase se abordan algunos aspectos sobre las metodologías del área de la biología. Se propone el análisis de distintos recursos audiovisuales que pueden incorporarse para la enseñanza de la biología y algunos criterios de curaduría para seleccionarlos. Este análisis resulta fundamental, dado que los recursos llevados a las aulas son representaciones de valor conceptual y explicativo que condicionan lo que se entiende sobre los conocimientos científicos, como así también el accionar como docentes. Por ello, se propone considerar qué imagen de la biología se presenta en las clases, a veces sin notarlo siquiera.",Izquierdo
96,1/3/2022,Imágenes y concepciones sobre las ciencias biológicas,"Con el objetivo de poner en tensión las nociones sobre las ciencias que se transmiten en las prácticas de enseñanza, en esta clase se abordan algunos aspectos sobre las metodologías del área de la biología. Se propone el análisis de distintos recursos audiovisuales que pueden incorporarse para la enseñanza de la biología y algunos criterios de curaduría para seleccionarlos. Este análisis resulta fundamental, dado que los recursos llevados a las aulas son representaciones de valor conceptual y explicativo que condicionan lo que se entiende sobre los conocimientos científicos, como así también el accionar como docentes. Por ello, se propone considerar qué imagen de la biología se presenta en las clases, a veces sin notarlo siquiera.",Serquis
96,1/3/2022,Imágenes y concepciones sobre las ciencias biológicas,"Con el objetivo de poner en tensión las nociones sobre las ciencias que se transmiten en las prácticas de enseñanza, en esta clase se abordan algunos aspectos sobre las metodologías del área de la biología. Se propone el análisis de distintos recursos audiovisuales que pueden incorporarse para la enseñanza de la biología y algunos criterios de curaduría para seleccionarlos. Este análisis resulta fundamental, dado que los recursos llevados a las aulas son representaciones de valor conceptual y explicativo que condicionan lo que se entiende sobre los conocimientos científicos, como así también el accionar como docentes. Por ello, se propone considerar qué imagen de la biología se presenta en las clases, a veces sin notarlo siquiera.",Martínez Lorenzo
